name,type,start_time,duration,"mosi","miso"
"SPI","result",2.28465783,0.000260012,0x00,0x10
"SPI","result",2.28494426,0.000284892,0x00,0x6F
"SPI","disable",2.28529338,3.99999999e-09,,
"SPI","enable",2.28895658,4.00000044e-09,,
"SPI","result",2.2889581,0.000325848,0x00,0xA5
"SPI","result",2.28933083,0.000262912,0x00,0x85
"SPI","result",2.28964602,0.00026004,0x00,0x10
"SPI","result",2.28993248,0.000284996,0x00,0x6F
"SPI","disable",2.29028171,3.99999999e-09,,
"SPI","enable",2.29394518,3.99999954e-09,,
"SPI","result",2.29394671,0.00032596,0x00,0xA5
"SPI","result",2.29431955,0.000262872,0x00,0x85
"SPI","result",2.29460883,0.000285916,0x00,0x10
"SPI","result",2.29492117,0.000258976,0x00,0x6F
"SPI","disable",2.29527038,4.00000044e-09,,
"SPI","enable",2.29893322,3.99999999e-09,,
"SPI","result",2.29893475,0.00032596,0x00,0xA5
"SPI","result",2.29930758,0.000262872,0x00,0x85
"SPI","result",2.29959686,0.000285988,0x00,0x10
"SPI","result",2.29990927,0.000258956,0x00,0x6F
"SPI","disable",2.30023246,3.99999999e-09,,
"SPI","enable",2.30392144,3.99999999e-09,,
"SPI","result",2.30392296,0.000299916,0x00,0xA5
"SPI","result",2.30426975,0.000288696,0x00,0x85
"SPI","result",2.30458486,0.000285992,0x00,0x10
"SPI","result",2.30489727,0.000258996,0x00,0x6F
"SPI","disable",2.30522051,3.99999954e-09,,
"SPI","enable",2.30890958,3.99999999e-09,,
"SPI","result",2.30891111,0.00029996,0x00,0xA5
"SPI","result",2.30925794,0.00028888,0x00,0x85
"SPI","result",2.30957324,0.00026,0x00,0x10
"SPI","result",2.3098858,0.000258968,0x00,0x6F
"SPI","disable",2.31020901,3.99999999e-09,,
"SPI","enable",2.31389792,3.99999954e-09,,
"SPI","result",2.31389944,0.000326096,0x00,0xA5
"SPI","result",2.31427241,0.000289044,0x00,0x85
"SPI","result",2.31458788,0.000260012,0x00,0x10
"SPI","result",2.3148743,0.000285124,0x00,0x6F
"SPI","disable",2.31522367,4.00000044e-09,,
"SPI","enable",2.31888611,3.99999999e-09,,
"SPI","result",2.31888763,0.000326092,0x00,0xA5
"SPI","result",2.3192606,0.000289016,0x00,0x85
"SPI","result",2.31957603,0.000260008,0x00,0x10
"SPI","result",2.31986246,0.00028516,0x00,0x6F
"SPI","disable",2.32021186,3.99999999e-09,,
"SPI","enable",2.32387448,4.00000044e-09,,
"SPI","result",2.323876,0.000326124,0x00,0xA5
"SPI","result",2.324249,0.000262884,0x00,0x85
"SPI","result",2.32456444,0.000259996,0x00,0x10
"SPI","result",2.32485085,0.00028512,0x00,0x6F
"SPI","disable",2.32520022,4.00000044e-09,,
"SPI","enable",2.3288626,3.99999999e-09,,
"SPI","result",2.32886412,0.000326112,0x00,0xA5
"SPI","result",2.32923711,0.000262888,0x00,0x85
"SPI","result",2.32952642,0.000286164,0x00,0x10
"SPI","result",2.329839,0.00028514,0x00,0x6F
"SPI","disable",2.33018838,3.99999999e-09,,
"SPI","enable",2.33385109,4.00000044e-09,,
"SPI","result",2.33385261,0.000325972,0x00,0xA5
"SPI","result",2.33422545,0.000262868,0x00,0x85
"SPI","result",2.33451473,0.000286188,0x00,0x10
"SPI","result",2.33482734,0.000258996,0x00,0x6F
"SPI","disable",2.33515058,3.99999999e-09,,
"SPI","enable",2.33883952,3.99999999e-09,,
"SPI","result",2.33884105,0.000299972,0x00,0xA5
"SPI","result",2.3391879,0.000289048,0x00,0x85
"SPI","result",2.33950336,0.00028618,0x00,0x10
"SPI","result",2.33981596,0.000259,0x00,0x6F
"SPI","disable",2.3401392,3.99999999e-09,,
"SPI","enable",2.34382796,3.99999999e-09,,
"SPI","result",2.34382949,0.000299988,0x00,0xA5
"SPI","result",2.34417635,0.000289036,0x00,0x85
"SPI","result",2.34449181,0.000260012,0x00,0x10
"SPI","result",2.34480438,0.00025898,0x00,0x6F
"SPI","disable",2.3451276,3.99999954e-09,,
"SPI","enable",2.34881646,3.99999999e-09,,
"SPI","result",2.34881798,0.00032626,0x00,0xA5
"SPI","result",2.34919112,0.000289188,0x00,0x85
"SPI","result",2.34950672,0.000260016,0x00,0x10
"SPI","result",2.34979316,0.000285264,0x00,0x6F
"SPI","disable",2.35014266,3.99999999e-09,,
"SPI","enable",2.35380442,3.99999999e-09,,
"SPI","result",2.35380595,0.000326288,0x00,0xA5
"SPI","result",2.35417912,0.000289056,0x00,0x85
"SPI","result",2.35449459,0.00026002,0x00,0x10
"SPI","result",2.35478103,0.000285268,0x00,0x6F
"SPI","disable",2.35513054,4.00000044e-09,,
"SPI","enable",2.35879269,3.99999999e-09,,
"SPI","result",2.35879422,0.000326084,0x00,0xA5
"SPI","result",2.35916718,0.000262884,0x00,0x85
"SPI","result",2.35948277,0.000260004,0x00,0x10
"SPI","result",2.3597692,0.000285132,0x00,0x6F
"SPI","disable",2.36011856,3.99999999e-09,,
"SPI","enable",2.36378074,3.99999999e-09,,
"SPI","result",2.36378227,0.000325524,0x00,0xA5
"SPI","result",2.36415468,0.000262912,0x00,0x85
"SPI","result",2.36444401,0.00028558,0x00,0x10
"SPI","result",2.36475601,0.000284564,0x00,0x6F
"SPI","disable",2.3651048,3.99999999e-09,,
"SPI","enable",2.36876926,3.99999999e-09,,
"SPI","result",2.36877079,0.000325384,0x00,0xA5
"SPI","result",2.36914305,0.000262892,0x00,0x85
"SPI","result",2.36943236,0.000285392,0x00,0x10
"SPI","result",2.36974417,0.000258972,0x00,0x6F
"SPI","disable",2.37006738,3.99999999e-09,,
"SPI","enable",2.37375729,3.99999954e-09,,
"SPI","result",2.37375882,0.000299948,0x00,0xA5
"SPI","result",2.37410564,0.000288308,0x00,0x85
"SPI","result",2.37442036,0.00028558,0x00,0x10
"SPI","result",2.37473236,0.000258996,0x00,0x6F
"SPI","disable",2.3750556,3.99999954e-09,,
"SPI","enable",2.37874593,3.99999999e-09,,
"SPI","result",2.37874746,0.000299968,0x00,0xA5
"SPI","result",2.3790943,0.000288292,0x00,0x85
"SPI","result",2.37940901,0.00026002,0x00,0x10
"SPI","result",2.37972101,0.000258972,0x00,0x6F
"SPI","disable",2.38004422,3.99999999e-09,,
"SPI","enable",2.38375957,4.00000044e-09,,
"SPI","result",2.3837611,0.000299992,0x00,0xA5
"SPI","result",2.38410797,0.000288392,0x00,0x85
"SPI","result",2.38442279,0.000260032,0x00,0x10
"SPI","result",2.38470924,0.000290924,0x00,0x6F
"SPI","disable",2.38506441,3.99999999e-09,,
"SPI","enable",2.38872296,3.99999999e-09,,
"SPI","result",2.38872448,0.000325496,0x00,0xA5
"SPI","result",2.38909687,0.000288496,0x00,0x85
"SPI","result",2.38941178,0.00026004,0x00,0x10
"SPI","result",2.38969824,0.000284556,0x00,0x6F
"SPI","disable",2.39004704,3.99999999e-09,,
"SPI","enable",2.39371187,3.99999999e-09,,
"SPI","result",2.3937134,0.000324668,0x00,0xA5
"SPI","result",2.39408495,0.000262924,0x00,0x85
"SPI","result",2.39439912,0.000260044,0x00,0x10
"SPI","result",2.39468559,0.00028384,0x00,0x6F
"SPI","disable",2.39503368,3.99999999e-09,,
"SPI","enable",2.39870071,4.00000044e-09,,
"SPI","result",2.39870223,0.000324828,0x00,0xA5
"SPI","result",2.39907395,0.000262936,0x00,0x85
"SPI","result",2.3993633,0.000284892,0x00,0x10
"SPI","result",2.39967462,0.00028386,0x00,0x6F
"SPI","disable",2.40002272,3.99999999e-09,,
"SPI","enable",2.40368938,4.00000044e-09,,
"SPI","result",2.4036909,0.000330436,0x00,0xA5
"SPI","result",2.40406822,0.000262888,0x00,0x85
"SPI","result",2.40435752,0.000284108,0x00,0x10
"SPI","result",2.40466804,0.000259008,0x00,0x6F
"SPI","disable",2.40501552,3.99999999e-09,,
"SPI","enable",2.40867772,3.99999954e-09,,
"SPI","result",2.40867925,0.000299992,0x00,0xA5
"SPI","result",2.40902613,0.000287152,0x00,0x85
"SPI","result",2.4093397,0.000284288,0x00,0x10
"SPI","result",2.40965041,0.000258996,0x00,0x6F
"SPI","disable",2.40997365,4.00000044e-09,,
"SPI","enable",2.41366642,3.99999999e-09,,
"SPI","result",2.41366795,0.000300012,0x00,0xA5
"SPI","result",2.41401484,0.000287132,0x00,0x85
"SPI","result",2.41432839,0.000260008,0x00,0x10
"SPI","result",2.41463896,0.000258968,0x00,0x6F
"SPI","disable",2.41496217,3.99999999e-09,,
"SPI","enable",2.41867907,4.00000044e-09,,
"SPI","result",2.41868059,0.000299948,0x00,0xA5
"SPI","result",2.41902741,0.000287092,0x00,0x85
"SPI","result",2.41934092,0.00026,0x00,0x10
"SPI","result",2.41962734,0.000283196,0x00,0x6F
"SPI","disable",2.41997477,3.99999999e-09,,
"SPI","enable",2.42364322,3.99999999e-09,,
"SPI","result",2.42364475,0.00032422,0x00,0xA5
"SPI","result",2.42401585,0.000287136,0x00,0x85
"SPI","result",2.42432941,0.000260048,0x00,0x10
"SPI","result",2.42461587,0.000282208,0x00,0x6F
"SPI","disable",2.42496232,4.00000044e-09,,
"SPI","enable",2.42863157,3.99999954e-09,,
"SPI","result",2.4286331,0.000323612,0x00,0xA5
"SPI","result",2.42900359,0.000262896,0x00,0x85
"SPI","result",2.42931728,0.000260016,0x00,0x10
"SPI","result",2.42960371,0.000286012,0x00,0x6F
"SPI","disable",2.42995396,3.99999999e-09,,
"SPI","enable",2.43362004,3.99999954e-09,,
"SPI","result",2.43362157,0.00032476,0x00,0xA5
"SPI","result",2.4339932,0.000262888,0x00,0x85
"SPI","result",2.43428251,0.000284816,0x00,0x10
"SPI","result",2.43459374,0.000283708,0x00,0x6F
"SPI","disable",2.43494169,4.00000044e-09,,
"SPI","enable",2.43860846,3.99999954e-09,,
"SPI","result",2.43860998,0.00032482,0x00,0xA5
"SPI","result",2.43898169,0.000262908,0x00,0x85
"SPI","result",2.43927102,0.000284844,0x00,0x10
"SPI","result",2.43958228,0.000258996,0x00,0x6F
"SPI","disable",2.43993034,3.99999999e-09,,
"SPI","enable",2.4435973,3.99999999e-09,,
"SPI","result",2.44359882,0.0003,0x00,0xA5
"SPI","result",2.44394571,0.000287728,0x00,0x85
"SPI","result",2.44425986,0.000284696,0x00,0x10
"SPI","result",2.44457098,0.000258996,0x00,0x6F
"SPI","disable",2.44489422,4.00000044e-09,,
"SPI","enable",2.44858562,3.99999954e-09,,
"SPI","result",2.44858715,0.000299952,0x00,0xA5
"SPI","result",2.44893398,0.000287692,0x00,0x85
"SPI","result",2.44924808,0.000260004,0x00,0x10
"SPI","result",2.44955932,0.00025898,0x00,0x6F
"SPI","disable",2.44988254,3.99999999e-09,,
"SPI","enable",2.45359894,3.99999954e-09,,
"SPI","result",2.45360046,0.000299996,0x00,0xA5
"SPI","result",2.45394734,0.000288912,0x00,0x85
"SPI","result",2.45426267,0.000260056,0x00,0x10
"SPI","result",2.45454914,0.000285008,0x00,0x6F
"SPI","disable",2.45489839,3.99999999e-09,,
"SPI","enable",2.45858765,3.99999954e-09,,
"SPI","result",2.45858918,0.000326172,0x00,0xA5
"SPI","result",2.45896223,0.000289076,0x00,0x85
"SPI","result",2.45927772,0.000260036,0x00,0x10
"SPI","result",2.45956418,0.000285,0x00,0x6F
"SPI","disable",2.45991343,3.99999954e-09,,
"SPI","enable",2.46357632,3.99999999e-09,,
"SPI","result",2.46357784,0.000326136,0x00,0xA5
"SPI","result",2.46395085,0.000289048,0x00,0x85
"SPI","result",2.46426632,0.000260016,0x00,0x10
"SPI","result",2.46455275,0.000285148,0x00,0x6F
"SPI","disable",2.46490214,4.00000044e-09,,
"SPI","enable",2.46856503,4.00000044e-09,,
"SPI","result",2.46856656,0.000326132,0x00,0xA5
"SPI","result",2.46893957,0.000262912,0x00,0x85
"SPI","result",2.4692289,0.000286188,0x00,0x10
"SPI","result",2.46954151,0.000285,0x00,0x6F
"SPI","disable",2.46989075,3.99999999e-09,,
"SPI","enable",2.47355362,3.99999999e-09,,
"SPI","result",2.47355515,0.000325976,0x00,0xA5
"SPI","result",2.47392801,0.000262892,0x00,0x85
"SPI","result",2.47421732,0.000286164,0x00,0x10
"SPI","result",2.4745299,0.000258992,0x00,0x6F
"SPI","disable",2.47487929,3.99999954e-09,,
"SPI","enable",2.47854221,3.99999999e-09,,
"SPI","result",2.47854374,0.000300012,0x00,0xA5
"SPI","result",2.47891618,0.000262884,0x00,0x85
"SPI","result",2.47920548,0.000285576,0x00,0x10
"SPI","result",2.47951748,0.000259,0x00,0x6F
"SPI","disable",2.47984072,3.99999954e-09,,
"SPI","enable",2.4835306,3.99999999e-09,,
"SPI","result",2.48353212,0.000299992,0x00,0xA5
"SPI","result",2.483879,0.000288444,0x00,0x85
"SPI","result",2.48419386,0.000285592,0x00,0x10
"SPI","result",2.48450587,0.000259,0x00,0x6F
"SPI","disable",2.48482912,3.99999999e-09,,
"SPI","enable",2.48851902,3.99999954e-09,,
"SPI","result",2.48852054,0.000299952,0x00,0xA5
"SPI","result",2.48886737,0.000288448,0x00,0x85
"SPI","result",2.48918224,0.000260004,0x00,0x10
"SPI","result",2.48946866,0.000284368,0x00,0x6F
"SPI","disable",2.48981726,3.99999954e-09,,
"SPI","enable",2.49350727,3.99999999e-09,,
"SPI","result",2.4935088,0.00032554,0x00,0xA5
"SPI","result",2.49388122,0.000288476,0x00,0x85
"SPI","result",2.49419611,0.00026002,0x00,0x10
"SPI","result",2.49448255,0.000284536,0x00,0x6F
"SPI","disable",2.49483132,4.00000044e-09,,
"SPI","enable",2.49849578,3.99999999e-09,,
"SPI","result",2.4984973,0.000327544,0x00,0xA5
"SPI","result",2.49887173,0.000287136,0x00,0x85
"SPI","result",2.49918528,0.000260032,0x00,0x10
"SPI","result",2.49947174,0.000289592,0x00,0x6F
"SPI","disable",2.49982557,4.00000044e-09,,
"SPI","enable",2.50348421,3.99999999e-09,,
"SPI","result",2.50348574,0.000324184,0x00,0xA5
"SPI","result",2.5038568,0.000262888,0x00,0x85
"SPI","result",2.50414611,0.000284232,0x00,0x10
"SPI","result",2.50445676,0.000283212,0x00,0x6F
"SPI","disable",2.50480421,3.99999999e-09,,
"SPI","enable",2.50847231,3.99999999e-09,,
"SPI","result",2.50847383,0.000324052,0x00,0xA5
"SPI","result",2.50884476,0.000262904,0x00,0x85
"SPI","result",2.50913409,0.000284108,0x00,0x10
"SPI","result",2.50944461,0.000259004,0x00,0x6F
"SPI","disable",2.50979208,3.99999954e-09,,
"SPI","enable",2.51346077,4.00000044e-09,,
"SPI","result",2.5134623,0.000299976,0x00,0xA5
"SPI","result",2.51383324,0.00026294,0x00,0x85
"SPI","result",2.5141226,0.000284268,0x00,0x10
"SPI","result",2.51443329,0.000258992,0x00,0x6F
"SPI","disable",2.51475652,3.99999954e-09,,
"SPI","enable",2.51844937,3.99999999e-09,,
"SPI","result",2.5184509,0.000299992,0x00,0xA5
"SPI","result",2.51879776,0.000287712,0x00,0x85
"SPI","result",2.51911189,0.00028484,0x00,0x10
"SPI","result",2.51942315,0.000259004,0x00,0x6F
"SPI","disable",2.51974639,3.99999999e-09,,
"SPI","enable",2.52343784,4.00000044e-09,,
"SPI","result",2.52343936,0.000299984,0x00,0xA5
"SPI","result",2.52378622,0.0002877,0x00,0x85
"SPI","result",2.52410034,0.000260004,0x00,0x10
"SPI","result",2.52438676,0.0002838,0x00,0x6F
"SPI","disable",2.5247348,3.99999999e-09,,
"SPI","enable",2.52842605,3.99999954e-09,,
"SPI","result",2.52842758,0.000324812,0x00,0xA5
"SPI","result",2.52879927,0.000287668,0x00,0x85
"SPI","result",2.52911336,0.000260016,0x00,0x10
"SPI","result",2.5293998,0.000283784,0x00,0x6F
"SPI","disable",2.52974781,3.99999999e-09,,
"SPI","enable",2.53341488,3.99999999e-09,,
"SPI","result",2.53341641,0.000331672,0x00,0xA5
"SPI","result",2.53379496,0.000288928,0x00,0x85
"SPI","result",2.53411031,0.000260028,0x00,0x10
"SPI","result",2.53439676,0.000285136,0x00,0x6F
"SPI","disable",2.53474613,3.99999954e-09,,
"SPI","enable",2.53840352,3.99999954e-09,,
"SPI","result",2.53840504,0.000326036,0x00,0xA5
"SPI","result",2.53877796,0.0002629,0x00,0x85
"SPI","result",2.53906728,0.00028608,0x00,0x10
"SPI","result",2.53937978,0.000285128,0x00,0x6F
"SPI","disable",2.53972914,3.99999999e-09,,
"SPI","enable",2.54339156,3.99999999e-09,,
"SPI","result",2.54339308,0.000326124,0x00,0xA5
"SPI","result",2.54376609,0.00026292,0x00,0x85
"SPI","result",2.54405543,0.000286172,0x00,0x10
"SPI","result",2.54436802,0.00025898,0x00,0x6F
"SPI","disable",2.54471738,3.99999954e-09,,
"SPI","enable",2.54837988,3.99999999e-09,,
"SPI","result",2.5483814,0.000299956,0x00,0xA5
"SPI","result",2.54875408,0.000262884,0x00,0x85
"SPI","result",2.54904338,0.000289388,0x00,0x10
"SPI","result",2.54935918,0.00025898,0x00,0x6F
"SPI","disable",2.54968239,4.00000044e-09,,
"SPI","enable",2.55336826,3.99999954e-09,,
"SPI","result",2.55336978,0.00029996,0x00,0xA5
"SPI","result",2.55371662,0.000288336,0x00,0x85
"SPI","result",2.55403138,0.00028544,0x00,0x10
"SPI","result",2.55434324,0.000259,0x00,0x6F
"SPI","disable",2.55466648,4.00000044e-09,,
"SPI","enable",2.55835659,3.99999999e-09,,
"SPI","result",2.55835811,0.000300004,0x00,0xA5
"SPI","result",2.558705,0.000288316,0x00,0x85
"SPI","result",2.55901973,0.000260024,0x00,0x10
"SPI","result",2.55930617,0.000284536,0x00,0x6F
"SPI","disable",2.55965496,3.99999954e-09,,
"SPI","enable",2.56334512,3.99999999e-09,,
"SPI","result",2.56334664,0.000323188,0x00,0xA5
"SPI","result",2.56371672,0.000292908,0x00,0x85
"SPI","result",2.56403604,0.000260032,0x00,0x10
"SPI","result",2.56432249,0.000283132,0x00,0x6F
"SPI","disable",2.56466986,4.00000044e-09,,
"SPI","enable",2.56833367,3.99999999e-09,,
"SPI","result",2.5683352,0.000330556,0x00,0xA5
"SPI","result",2.56871263,0.000287128,0x00,0x85
"SPI","result",2.56902618,0.000260032,0x00,0x10
"SPI","result",2.56931263,0.000283084,0x00,0x6F
"SPI","disable",2.56965996,3.99999999e-09,,
"SPI","enable",2.57332218,3.99999954e-09,,
"SPI","result",2.5733237,0.000324204,0x00,0xA5
"SPI","result",2.57369478,0.000262904,0x00,0x85
"SPI","result",2.57398411,0.000284228,0x00,0x10
"SPI","result",2.57429475,0.000283204,0x00,0x6F
"SPI","disable",2.57464219,4.00000044e-09,,
"SPI","enable",2.57831069,3.99999999e-09,,
"SPI","result",2.57831222,0.000324804,0x00,0xA5
"SPI","result",2.5786839,0.000262892,0x00,0x85
"SPI","result",2.57897322,0.000284844,0x00,0x10
"SPI","result",2.57928448,0.000258996,0x00,0x6F
"SPI","disable",2.57963253,3.99999999e-09,,
"SPI","enable",2.58329915,3.99999999e-09,,
"SPI","result",2.58330068,0.00029998,0x00,0xA5
"SPI","result",2.5836722,0.000262892,0x00,0x85
"SPI","result",2.58396151,0.00028484,0x00,0x10
"SPI","result",2.58427276,0.000258972,0x00,0x6F
"SPI","disable",2.58459597,4.00000044e-09,,
"SPI","enable",2.5882873,3.99999999e-09,,
"SPI","result",2.58828883,0.000299968,0x00,0xA5
"SPI","result",2.58863568,0.000287692,0x00,0x85
"SPI","result",2.58894979,0.00028476,0x00,0x10
"SPI","result",2.58926096,0.000258976,0x00,0x6F
"SPI","disable",2.58958418,4.00000044e-09,,
"SPI","enable",2.5932755,3.99999999e-09,,
"SPI","result",2.59327702,0.000299976,0x00,0xA5
"SPI","result",2.59362387,0.00028902,0x00,0x85
"SPI","result",2.59393931,0.000266224,0x00,0x10
"SPI","result",2.59425796,0.000259008,0x00,0x6F
"SPI","disable",2.5945812,4.00000044e-09,,
"SPI","enable",2.59826398,3.99999999e-09,,
"SPI","result",2.5982655,0.000326148,0x00,0xA5
"SPI","result",2.59863854,0.000289064,0x00,0x85
"SPI","result",2.59895402,0.000260044,0x00,0x10
"SPI","result",2.59924049,0.000284992,0x00,0x6F
"SPI","disable",2.59958972,3.99999999e-09,,
"SPI","enable",2.60325231,3.99999999e-09,,
"SPI","result",2.60325384,0.000325532,0x00,0xA5
"SPI","result",2.60362624,0.000288308,0x00,0x85
"SPI","result",2.60394097,0.000260016,0x00,0x10
"SPI","result",2.6042274,0.000284544,0x00,0x6F
"SPI","disable",2.60457618,3.99999999e-09,,
"SPI","enable",2.60824066,3.99999999e-09,,
"SPI","result",2.60824218,0.000325368,0x00,0xA5
"SPI","result",2.60861442,0.000262884,0x00,0x85
"SPI","result",2.60890372,0.000285556,0x00,0x10
"SPI","result",2.6092157,0.000284536,0x00,0x6F
"SPI","disable",2.60956447,3.99999999e-09,,
"SPI","enable",2.61322892,3.99999999e-09,,
"SPI","result",2.61323045,0.000324256,0x00,0xA5
"SPI","result",2.61360159,0.00026294,0x00,0x85
"SPI","result",2.61389096,0.000286296,0x00,0x10
"SPI","result",2.61420368,0.000259044,0x00,0x6F
"SPI","disable",2.61455452,4.00000044e-09,,
"SPI","enable",2.61821797,3.99999954e-09,,
"SPI","result",2.61821949,0.000324164,0x00,0xA5
"SPI","result",2.61859052,0.000262876,0x00,0x85
"SPI","result",2.61887982,0.000284088,0x00,0x10
"SPI","result",2.61919033,0.00025898,0x00,0x6F
"SPI","disable",2.61951354,3.99999954e-09,,
"SPI","enable",2.61987667,4.00000044e-09,,
"SPI","result",2.62008163,0.000300024,0x00,0x5A
"SPI","result",2.62044678,0.000323804,0x00,0x08
"SPI","result",2.62080602,0.000323964,0x00,0xE0
"SPI","result",2.62116541,0.000299548,0x00,0x20
"SPI","disable",2.6214981,3.99999999e-09,,
"SPI","enable",2.62320648,4.00000044e-09,,
"SPI","result",2.62320801,0.000299976,0x00,0xA5
"SPI","result",2.62355487,0.000287104,0x00,0x85
"SPI","result",2.62386839,0.000284244,0x00,0x10
"SPI","result",2.62417905,0.000258984,0x00,0x6F
"SPI","disable",2.62450227,3.99999999e-09,,
"SPI","enable",2.62819492,3.99999999e-09,,
"SPI","result",2.62819644,0.00029996,0x00,0xA5
"SPI","result",2.62854328,0.000287712,0x00,0x85
"SPI","result",2.62885741,0.000260044,0x00,0x10
"SPI","result",2.62914387,0.0002838,0x00,0x6F
"SPI","disable",2.62949191,3.99999954e-09,,
"SPI","enable",2.63318332,3.99999999e-09,,
"SPI","result",2.63318485,0.000324812,0x00,0xA5
"SPI","result",2.63355654,0.00028774,0x00,0x85
"SPI","result",2.6338707,0.000260064,0x00,0x10
"SPI","result",2.63415719,0.00028382,0x00,0x6F
"SPI","disable",2.63450525,4.00000044e-09,,
"SPI","enable",2.63817192,4.00000044e-09,,
"SPI","result",2.63817345,0.000326148,0x00,0xA5
"SPI","result",2.63854648,0.000288924,0x00,0x85
"SPI","result",2.63886183,0.000260032,0x00,0x10
"SPI","result",2.63914828,0.000285072,0x00,0x6F
"SPI","disable",2.63949758,3.99999999e-09,,
"SPI","enable",2.64316088,3.99999999e-09,,
"SPI","result",2.6431624,0.000326176,0x00,0xA5
"SPI","result",2.64353547,0.000262936,0x00,0x85
"SPI","result",2.64385098,0.00026006,0x00,0x10
"SPI","result",2.64413746,0.000285016,0x00,0x6F
"SPI","disable",2.64448672,4.00000044e-09,,
"SPI","enable",2.64814973,3.99999999e-09,,
"SPI","result",2.64815126,0.00032558,0x00,0xA5
"SPI","result",2.64852372,0.000262924,0x00,0x85
"SPI","result",2.64881306,0.00028558,0x00,0x10
"SPI","result",2.64912506,0.000258996,0x00,0x6F
"SPI","disable",2.64947385,3.99999999e-09,,
"SPI","enable",2.65313825,4.00000044e-09,,
"SPI","result",2.65313978,0.000325588,0x00,0xA5
"SPI","result",2.65351224,0.00026294,0x00,0x85
"SPI","result",2.6538016,0.0002856,0x00,0x10
"SPI","result",2.65411362,0.000259012,0x00,0x6F
"SPI","disable",2.65443687,4.00000044e-09,,
"SPI","enable",2.65812686,4.00000044e-09,,
"SPI","result",2.65812838,0.000299984,0x00,0xA5
"SPI","result",2.65847525,0.00028712,0x00,0x85
"SPI","result",2.65878879,0.000284244,0x00,0x10
"SPI","result",2.65909945,0.00025898,0x00,0x6F
"SPI","disable",2.65942266,3.99999999e-09,,
"SPI","enable",2.66311543,4.00000044e-09,,
"SPI","result",2.66311696,0.000299952,0x00,0xA5
"SPI","result",2.66346379,0.000287112,0x00,0x85
"SPI","result",2.66377732,0.000260008,0x00,0x10
"SPI","result",2.66408797,0.000259,0x00,0x6F
"SPI","disable",2.6644112,3.99999999e-09,,
"SPI","enable",2.66810357,3.99999999e-09,,
"SPI","result",2.6681051,0.00032476,0x00,0xA5
"SPI","result",2.66847674,0.000287692,0x00,0x85
"SPI","result",2.66879085,0.000260016,0x00,0x10
"SPI","result",2.66907728,0.000283828,0x00,0x6F
"SPI","disable",2.66942535,3.99999999e-09,,
"SPI","enable",2.673092,3.99999999e-09,,
"SPI","result",2.67309352,0.000324812,0x00,0xA5
"SPI","result",2.67346522,0.000287592,0x00,0x85
"SPI","result",2.67377922,0.00026004,0x00,0x10
"SPI","result",2.67406568,0.000283812,0x00,0x6F
"SPI","disable",2.67441373,3.99999999e-09,,
"SPI","enable",2.67808051,3.99999999e-09,,
"SPI","result",2.67808204,0.000332456,0x00,0xA5
"SPI","result",2.67846137,0.000262916,0x00,0x85
"SPI","result",2.67877671,0.000260036,0x00,0x10
"SPI","result",2.67906317,0.000285164,0x00,0x6F
"SPI","disable",2.67941258,3.99999999e-09,,
"SPI","enable",2.68306919,3.99999999e-09,,
"SPI","result",2.68307071,0.000325984,0x00,0xA5
"SPI","result",2.68344358,0.000262912,0x00,0x85
"SPI","result",2.68373291,0.000284996,0x00,0x10
"SPI","result",2.68404433,0.000286408,0x00,0x6F
"SPI","disable",2.68439496,3.99999999e-09,,
"SPI","enable",2.68805763,3.99999999e-09,,
"SPI","result",2.68805916,0.000325544,0x00,0xA5
"SPI","result",2.68843159,0.000262892,0x00,0x85
"SPI","result",2.6887209,0.000285592,0x00,0x10
"SPI","result",2.68903291,0.000258972,0x00,0x6F
"SPI","disable",2.68935612,3.99999999e-09,,
"SPI","enable",2.69304621,3.99999999e-09,,
"SPI","result",2.69304773,0.000306364,0x00,0xA5
"SPI","result",2.69340098,0.0002929,0x00,0x85
"SPI","result",2.69372029,0.00028412,0x00,0x10
"SPI","result",2.69403083,0.000258996,0x00,0x6F
"SPI","disable",2.69435407,3.99999999e-09,,
"SPI","enable",2.69803468,3.99999954e-09,,
"SPI","result",2.69803621,0.00029996,0x00,0xA5
"SPI","result",2.69838304,0.00028702,0x00,0x85
"SPI","result",2.69869648,0.000260004,0x00,0x10
"SPI","result",2.69900712,0.000258944,0x00,0x6F
"SPI","disable",2.6993303,4.00000044e-09,,
"SPI","enable",2.7030477,3.99999954e-09,,
"SPI","result",2.70304922,0.00029996,0x00,0xA5
"SPI","result",2.70339606,0.000287708,0x00,0x85
"SPI","result",2.70371018,0.000259996,0x00,0x10
"SPI","result",2.70399659,0.000283804,0x00,0x6F
"SPI","disable",2.70434463,4.00000044e-09,,
"SPI","enable",2.70801073,3.99999999e-09,,
"SPI","result",2.70801225,0.000324792,0x00,0xA5
"SPI","result",2.70838392,0.000294052,0x00,0x85
"SPI","result",2.70870439,0.000260004,0x00,0x10
"SPI","result",2.70899081,0.00028368,0x00,0x6F
"SPI","disable",2.70933872,3.99999954e-09,,
"SPI","enable",2.71299871,3.99999999e-09,,
"SPI","result",2.71300023,0.000326132,0x00,0xA5
"SPI","result",2.71337325,0.000262888,0x00,0x85
"SPI","result",2.7136887,0.000260004,0x00,0x10
"SPI","result",2.71397512,0.000285116,0x00,0x6F
