name,type,start_time,duration,"mosi","miso"
"SPI","result",1.24125352,0.000274528,0x00,0xF6
"SPI","disable",1.24159228,3.99999999e-09,,
"SPI","enable",1.24528638,3.99999999e-09,,
"SPI","result",1.2452879,0.000315388,0x00,0xA5
"SPI","result",1.24565017,0.000262904,0x00,0xA1
"SPI","result",1.2459395,0.000275612,0x00,0x08
"SPI","result",1.24624152,0.000258992,0x00,0xF6
"SPI","disable",1.2465802,3.99999976e-09,,
"SPI","enable",1.25027484,3.99999999e-09,,
"SPI","result",1.25027636,0.000315428,0x00,0xA5
"SPI","result",1.25063868,0.000262912,0x00,0xA1
"SPI","result",1.25092801,0.000275452,0x00,0x08
"SPI","result",1.25122988,0.000258996,0x00,0xF6
"SPI","disable",1.25155311,3.99999999e-09,,
"SPI","enable",1.2552632,4.00000022e-09,,
"SPI","result",1.25526472,0.000299968,0x00,0xA5
"SPI","result",1.25561157,0.000278476,0x00,0xA1
"SPI","result",1.25591646,0.000275456,0x00,0x08
"SPI","result",1.25621834,0.000258984,0x00,0xF6
"SPI","disable",1.25654157,3.99999976e-09,,
"SPI","enable",1.26025132,4.00000022e-09,,
"SPI","result",1.26025284,0.000299948,0x00,0xA5
"SPI","result",1.26059967,0.000278484,0x00,0xA1
"SPI","result",1.26090457,0.000260024,0x00,0x08
"SPI","result",1.26119101,0.000274572,0x00,0xF6
"SPI","disable",1.26152983,3.99999999e-09,,
"SPI","enable",1.26523985,3.99999976e-09,,
"SPI","result",1.26525696,0.000299972,0x00,0xA5
"SPI","result",1.26560381,0.000278472,0x00,0xA1
"SPI","result",1.2659087,0.000260016,0x00,0x08
"SPI","result",1.26619513,0.000274584,0x00,0xF6
"SPI","disable",1.26653395,3.99999999e-09,,
"SPI","enable",1.27022777,3.99999999e-09,,
"SPI","result",1.27022929,0.000315532,0x00,0xA5
"SPI","result",1.2705917,0.000278468,0x00,0xA1
"SPI","result",1.27089658,0.00026,0x00,0x08
"SPI","result",1.271183,0.000274564,0x00,0xF6
"SPI","disable",1.2715218,3.99999999e-09,,
"SPI","enable",1.27521582,4.00000022e-09,,
"SPI","result",1.27521734,0.000315556,0x00,0xA5
"SPI","result",1.27557978,0.000262884,0x00,0xA1
"SPI","result",1.27588452,0.000260032,0x00,0x08
"SPI","result",1.27617097,0.000274568,0x00,0xF6
"SPI","disable",1.27650977,4.00000022e-09,,
"SPI","enable",1.28020396,4.00000022e-09,,
"SPI","result",1.28020549,0.000315392,0x00,0xA5
"SPI","result",1.28056776,0.000262896,0x00,0xA1
"SPI","result",1.28085708,0.000275588,0x00,0x08
"SPI","result",1.28115908,0.000258984,0x00,0xF6
"SPI","disable",1.28149773,3.99999999e-09,,
"SPI","enable",1.28519191,3.99999999e-09,,
"SPI","result",1.28519343,0.00031554,0x00,0xA5
"SPI","result",1.28555585,0.000262872,0x00,0xA1
"SPI","result",1.28584514,0.000275584,0x00,0x08
"SPI","result",1.28614714,0.000258972,0x00,0xF6
"SPI","disable",1.28647034,3.99999976e-09,,
"SPI","enable",1.2901803,3.99999999e-09,,
"SPI","result",1.29018183,0.000299952,0x00,0xA5
"SPI","result",1.29052866,0.000278332,0x00,0xA1
"SPI","result",1.29083341,0.000275592,0x00,0x08
"SPI","result",1.29113542,0.000258964,0x00,0xF6
"SPI","disable",1.29145861,3.99999999e-09,,
"SPI","enable",1.2951685,3.99999999e-09,,
"SPI","result",1.29517002,0.000299988,0x00,0xA5
"SPI","result",1.29551689,0.000278484,0x00,0xA1
"SPI","result",1.29582179,0.000259996,0x00,0x08
"SPI","result",1.29612364,0.000258992,0x00,0xF6
"SPI","disable",1.29644688,3.99999999e-09,,
"SPI","enable",1.30017231,4.00000022e-09,,
"SPI","result",1.30017384,0.000299952,0x00,0xA5
"SPI","result",1.30052067,0.0002784,0x00,0xA1
"SPI","result",1.30082548,0.000259964,0x00,0x08
"SPI","result",1.30111186,0.000274532,0x00,0xF6
"SPI","disable",1.30145062,4.00000022e-09,,
"SPI","enable",1.30514482,3.99999976e-09,,
"SPI","result",1.30514635,0.000315468,0x00,0xA5
"SPI","result",1.30550869,0.000278472,0x00,0xA1
"SPI","result",1.30581358,0.000260012,0x00,0x08
"SPI","result",1.30610001,0.000274416,0x00,0xF6
"SPI","disable",1.30643866,3.99999999e-09,,
"SPI","enable",1.31013299,3.99999999e-09,,
"SPI","result",1.31013452,0.00031554,0x00,0xA5
"SPI","result",1.31049694,0.000262892,0x00,0xA1
"SPI","result",1.31080184,0.00026,0x00,0x08
"SPI","result",1.31108825,0.000274544,0x00,0xF6
"SPI","disable",1.31142703,3.99999999e-09,,
"SPI","enable",1.31512098,4.00000022e-09,,
"SPI","result",1.3151225,0.000315584,0x00,0xA5
"SPI","result",1.31548496,0.000262916,0x00,0xA1
"SPI","result",1.3157743,0.000275476,0x00,0x08
"SPI","result",1.3160762,0.000259004,0x00,0xF6
"SPI","disable",1.31641503,3.99999976e-09,,
"SPI","enable",1.32010927,3.99999976e-09,,
"SPI","result",1.3201108,0.000315528,0x00,0xA5
"SPI","result",1.3204732,0.000262888,0x00,0xA1
"SPI","result",1.3207625,0.000275592,0x00,0x08
"SPI","result",1.32106451,0.000258952,0x00,0xF6
"SPI","disable",1.32138769,3.99999999e-09,,
"SPI","enable",1.32509742,3.99999999e-09,,
"SPI","result",1.32509894,0.000299964,0x00,0xA5
"SPI","result",1.32544578,0.00027848,0x00,0xA1
"SPI","result",1.32575068,0.000275608,0x00,0x08
"SPI","result",1.32605271,0.000258996,0x00,0xF6
"SPI","disable",1.32637595,3.99999976e-09,,
"SPI","enable",1.33008567,4.00000022e-09,,
"SPI","result",1.33008719,0.00029998,0x00,0xA5
"SPI","result",1.33043406,0.00027848,0x00,0xA1
"SPI","result",1.33073895,0.000259972,0x00,0x08
"SPI","result",1.33104092,0.000258932,0x00,0xF6
"SPI","disable",1.33136408,3.99999999e-09,,
"SPI","enable",1.3350894,3.99999999e-09,,
"SPI","result",1.33509092,0.000299964,0x00,0xA5
"SPI","result",1.33543776,0.000278468,0x00,0xA1
"SPI","result",1.33574265,0.000260008,0x00,0x08
"SPI","result",1.33602907,0.000274564,0x00,0xF6
"SPI","disable",1.33636788,3.99999999e-09,,
"SPI","enable",1.34006169,3.99999999e-09,,
"SPI","result",1.34006321,0.000315384,0x00,0xA5
"SPI","result",1.34042547,0.000278444,0x00,0xA1
"SPI","result",1.34073033,0.000259992,0x00,0x08
"SPI","result",1.34101674,0.000274376,0x00,0xF6
"SPI","disable",1.34135534,4.00000022e-09,,
"SPI","enable",1.3450497,3.99999976e-09,,
"SPI","result",1.34505122,0.00031554,0x00,0xA5
"SPI","result",1.34541364,0.000262872,0x00,0xA1
"SPI","result",1.3457185,0.000260012,0x00,0x08
"SPI","result",1.34600494,0.000274576,0x00,0xF6
"SPI","disable",1.34634375,3.99999999e-09,,
"SPI","enable",1.35003812,3.99999999e-09,,
"SPI","result",1.35003965,0.000315528,0x00,0xA5
"SPI","result",1.35040205,0.000262864,0x00,0xA1
"SPI","result",1.35069134,0.000275592,0x00,0x08
"SPI","result",1.35099334,0.00025898,0x00,0xF6
"SPI","disable",1.35133214,3.99999999e-09,,
"SPI","enable",1.355026,3.99999999e-09,,
"SPI","result",1.35502752,0.00031554,0x00,0xA5
"SPI","result",1.35538994,0.000262864,0x00,0xA1
"SPI","result",1.35567922,0.000275564,0x00,0x08
"SPI","result",1.3559812,0.000258952,0x00,0xF6
"SPI","disable",1.35630438,3.99999999e-09,,
"SPI","enable",1.36001365,3.99999976e-09,,
"SPI","result",1.36001517,0.000299976,0x00,0xA5
"SPI","result",1.36036203,0.000278452,0x00,0xA1
"SPI","result",1.3606669,0.000275572,0x00,0x08
"SPI","result",1.36096888,0.000258948,0x00,0xF6
"SPI","disable",1.36129206,3.99999999e-09,,
"SPI","enable",1.36500168,3.99999999e-09,,
"SPI","result",1.3650032,0.000299984,0x00,0xA5
"SPI","result",1.36535006,0.000278472,0x00,0xA1
"SPI","result",1.36565495,0.000259992,0x00,0x08
"SPI","result",1.36595694,0.000258976,0x00,0xF6
"SPI","disable",1.36628015,3.99999999e-09,,
"SPI","enable",1.37000565,3.99999976e-09,,
"SPI","result",1.37000717,0.000299992,0x00,0xA5
"SPI","result",1.37035404,0.000278476,0x00,0xA1
"SPI","result",1.37065893,0.000260028,0x00,0x08
"SPI","result",1.37094538,0.000274396,0x00,0xF6
"SPI","disable",1.371284,3.99999976e-09,,
"SPI","enable",1.37497798,3.99999976e-09,,
"SPI","result",1.37497951,0.000315536,0x00,0xA5
"SPI","result",1.37534192,0.000278476,0x00,0xA1
"SPI","result",1.37564682,0.000259984,0x00,0x08
"SPI","result",1.37593322,0.000274384,0x00,0xF6
"SPI","disable",1.37627182,3.99999999e-09,,
"SPI","enable",1.3799658,3.99999999e-09,,
"SPI","result",1.37996732,0.000315584,0x00,0xA5
"SPI","result",1.38032979,0.00026288,0x00,0xA1
"SPI","result",1.38063467,0.000259992,0x00,0x08
"SPI","result",1.38092107,0.00027454,0x00,0xF6
"SPI","disable",1.38125985,3.99999999e-09,,
"SPI","enable",1.38495363,4.00000022e-09,,
"SPI","result",1.38495516,0.000315532,0x00,0xA5
"SPI","result",1.38531756,0.000262872,0x00,0xA1
"SPI","result",1.38560685,0.000275588,0x00,0x08
"SPI","result",1.38590886,0.000258976,0x00,0xF6
"SPI","disable",1.38624765,3.99999999e-09,,
"SPI","enable",1.38994169,3.99999976e-09,,
"SPI","result",1.38994322,0.000315524,0x00,0xA5
"SPI","result",1.39030562,0.000262868,0x00,0xA1
"SPI","result",1.3905949,0.000275572,0x00,0x08
"SPI","result",1.39089688,0.00025894,0x00,0xF6
"SPI","disable",1.39122006,3.99999976e-09,,
"SPI","enable",1.39492939,3.99999999e-09,,
"SPI","result",1.39493092,0.000299928,0x00,0xA5
"SPI","result",1.39527772,0.000278436,0x00,0xA1
"SPI","result",1.39558257,0.000275568,0x00,0x08
"SPI","result",1.39588456,0.00025896,0x00,0xF6
"SPI","disable",1.39620774,3.99999976e-09,,
"SPI","enable",1.39991685,4.00000022e-09,,
"SPI","result",1.39991837,0.00029996,0x00,0xA5
"SPI","result",1.40026521,0.000278468,0x00,0xA1
"SPI","result",1.4005701,0.000260008,0x00,0x08
