name,type,start_time,duration,"mosi","miso"
"SPI","result",1.4079402,0.000278432,0x00,0x85
"SPI","result",1.40824505,0.000275544,0x00,0x10
"SPI","result",1.40854701,0.000258952,0x00,0x6F
"SPI","disable",1.40887019,3.99999976e-09,,
"SPI","enable",1.41257902,3.99999976e-09,,
"SPI","result",1.41258055,0.000299872,0x00,0xA5
"SPI","result",1.41292728,0.000278404,0x00,0x85
"SPI","result",1.4132321,0.000259944,0x00,0x10
"SPI","result",1.41353403,0.000258896,0x00,0x6F
"SPI","disable",1.41385715,3.99999999e-09,,
"SPI","enable",1.41758128,4.00000022e-09,,
"SPI","result",1.4175828,0.000299844,0x00,0xA5
"SPI","result",1.4179295,0.000278388,0x00,0x85
"SPI","result",1.41823429,0.000259948,0x00,0x10
"SPI","result",1.41852065,0.00027436,0x00,0x6F
"SPI","disable",1.41885923,3.99999999e-09,,
"SPI","enable",1.42255249,3.99999976e-09,,
"SPI","result",1.42255401,0.000315468,0x00,0xA5
"SPI","result",1.42291634,0.000278408,0x00,0x85
"SPI","result",1.42322116,0.000259924,0x00,0x10
"SPI","result",1.4235075,0.000274472,0x00,0x6F
"SPI","disable",1.42384618,3.99999999e-09,,
"SPI","enable",1.42753925,3.99999999e-09,,
"SPI","result",1.42754077,0.000315448,0x00,0xA5
"SPI","result",1.42790308,0.000262804,0x00,0x85
"SPI","result",1.42820787,0.000259908,0x00,0x10
"SPI","result",1.42849418,0.00027444,0x00,0x6F
"SPI","disable",1.42883282,4.00000022e-09,,
"SPI","enable",1.43252585,3.99999999e-09,,
"SPI","result",1.43252737,0.000315308,0x00,0xA5
"SPI","result",1.43288954,0.000262812,0x00,0x85
"SPI","result",1.43317876,0.0002755,0x00,0x10
"SPI","result",1.43348067,0.000258932,0x00,0x6F
"SPI","disable",1.4338194,3.99999976e-09,,
"SPI","enable",1.43751263,3.99999999e-09,,
"SPI","result",1.43751416,0.000315468,0x00,0xA5
"SPI","result",1.4378765,0.000262816,0x00,0x85
"SPI","result",1.43816572,0.000275524,0x00,0x10
"SPI","result",1.43846766,0.000258888,0x00,0x6F
"SPI","disable",1.43879076,4.00000022e-09,,
"SPI","enable",1.44249948,3.99999976e-09,,
"SPI","result",1.44250101,0.000299916,0x00,0xA5
"SPI","result",1.44284779,0.000278408,0x00,0x85
"SPI","result",1.44315261,0.000275528,0x00,0x10
"SPI","result",1.44345454,0.000258908,0x00,0x6F
"SPI","disable",1.44377767,4.00000022e-09,,
"SPI","enable",1.44748655,3.99999999e-09,,
"SPI","result",1.44748807,0.000299924,0x00,0xA5
"SPI","result",1.44783486,0.000278432,0x00,0x85
"SPI","result",1.44813971,0.000259948,0x00,0x10
"SPI","result",1.44844164,0.000258912,0x00,0x6F
"SPI","disable",1.44876477,3.99999999e-09,,
"SPI","enable",1.45248873,3.99999999e-09,,
"SPI","result",1.45249025,0.00029986,0x00,0xA5
"SPI","result",1.45283697,0.000278356,0x00,0x85
"SPI","result",1.45314173,0.00025992,0x00,0x10
"SPI","result",1.45342806,0.000274316,0x00,0x6F
"SPI","disable",1.45376659,3.99999999e-09,,
"SPI","enable",1.45745986,4.00000022e-09,,
"SPI","result",1.45746139,0.00031544,0x00,0xA5
"SPI","result",1.4578237,0.000278404,0x00,0x85
"SPI","result",1.45812851,0.000259924,0x00,0x10
"SPI","result",1.45841484,0.000274476,0x00,0x6F
"SPI","disable",1.45875354,3.99999999e-09,,
"SPI","enable",1.46244653,4.00000022e-09,,
